export_contribution_type,export_proposal_id,export_proposal_published_at,export_proposal_reference,export_proposal_title,export_proposal_summary,export_proposal_description,export_proposal_author_id,export_proposal_votes_total_count,export_proposal_votes_digital_count,export_proposal_votes_paper_count,export_proposal_votes_total_points_count,export_proposal_votes_digital_points_count,export_proposal_votes_paper_points_count,export_proposal_category_name,export_proposal_theme_title,export_proposal_formatted_address,export_proposal_address_lat,export_proposal_address_lng,export_proposal_district_name,"No Mes Démarches","No IRIS","Raison sociale",export_proposal_estimation,export_proposal_illustration,export_proposal_link,export_proposal_status_name,export_proposal_created_at,export_proposal_updated_at,export_proposal_publication_status,export_proposal_undraft_at,export_proposal_trashed_at,export_proposal_trashed_reason,export_proposal_author_username,export_proposal_author_is_email_confirmed,export_proposal_author_email,export_proposal_author_user_type_id,export_proposal_author_user_type_name,export_proposal_official_response,export_proposal_votes_id,export_proposal_votes_ranking,export_proposal_votes_created_at,export_proposal_votes_published_at,export_proposal_votes_published,export_proposal_votes_accounted,export_proposal_votes_anonymous,export_proposal_votes_author_id,export_proposal_votes_author_username,export_proposal_votes_author_is_email_confirmed,export_proposal_votes_author_is_phone_confirmed,export_proposal_votes_author_user_type_id,export_proposal_votes_author_user_type_name,export_proposal_comments_id,export_proposal_comments_body,export_proposal_comments_created_at,export_proposal_comments_published_at,export_proposal_comments_updated_at,export_proposal_comments_author_id,export_proposal_comments_author_username,export_proposal_comments_author_is_email_confirmed,export_proposal_comments_author_user_type_id,export_proposal_comments_author_user_type_name,export_proposal_comments_author_email,export_proposal_comments_pinned,export_proposal_comments_publication_status,export_proposal_comments_vote_id,export_proposal_comments_vote_created_at,export_proposal_comments_vote_published_at,export_proposal_comments_vote_author_id,export_proposal_comments_vote_author_username,export_proposal_comments_vote_author_is_email_confirmed,export_proposal_comments_vote_author_user_type_id,export_proposal_comments_vote_author_user_type_name,export_proposal_news_id,export_proposal_news_title,export_proposal_news_themes,export_proposal_news_linked_projects,export_proposal_news_linked_proposal,export_proposal_news_created_at,export_proposal_news_updated_at,export_proposal_news_published_at,export_proposal_news_publication_status,export_proposal_news_commentable,export_proposal_news_displayed_on_blog,export_proposal_news_authors_id,export_proposal_news_authors_username,export_proposal_news_authors_is_email_confirmed,export_proposal_news_authors_user_type_id,export_proposal_news_authors_user_type_name,export_proposal_news_comments_id,export_proposal_news_comments_body,export_proposal_news_comments_parent,export_proposal_news_comments_created_at,export_proposal_news_comments_published_at,export_proposal_news_comments_updated_at,export_proposal_news_comments_author_id,export_proposal_news_comments_author_username,export_proposal_news_comments_author_is_email_confirmed,export_proposal_news_comments_author_user_type_id,export_proposal_news_comments_author_user_type_name,export_proposal_news_comments_author_email,export_proposal_news_comments_pinned,export_proposal_news_comments_publication_status,export_proposal_news_comments_vote_id,export_proposal_news_comments_vote_created_at,export_proposal_news_comments_vote_published_at,export_proposal_news_comments_vote_author_id,export_proposal_news_comments_vote_author_username,export_proposal_news_comments_vote_author_is_email_confirmed,export_proposal_news_comments_vote_author_user_type_id,export_proposal_news_comments_vote_author_user_type_name,export_proposal_news_comments_reportings_id,export_proposal_news_comments_reportings_created_at,export_proposal_news_comments_reportings_author_id,export_proposal_news_comments_reportings_author_username,export_proposal_news_comments_reportings_author_is_email_confirmed,export_proposal_news_comments_reportings_author_user_type_id,export_proposal_news_comments_reportings_author_user_type_name,export_proposal_reportings_id,export_proposal_reportings_body,export_proposal_reportings_created_at,export_proposal_reportings_author_id,export_proposal_reportings_author_username,export_proposal_reportings_author_is_email_confirmed,export_proposal_reportings_author_user_type_id,export_proposal_reportings_author_user_type_name
export_contribution_type_proposal,proposalLocation298,"2022-08-02 10:43:36","""22-934726""","Expedita eveniet sint inventore.",,"Est a porro dolorum minus dolores possimus. Et illum vel ea nihil et laboriosam. Ut laboriosam numquam recusandae sint officiis esse. Placeat ut eum laudantium quis. Qui suscipit ad minus aut ducimus aliquam provident.",user5,0,0,0,0,0,0,"Santé environnementale","Thème vide","Fake address, 75006 Paris, France",48.95958,2.21717,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/expedita-eveniet-sint-inventore?_locale=fr-FR,,"2022-08-02 10:43:36","2022-08-02 10:43:36",export_proposal_publication_status_published,"2022-08-02 10:43:36",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation299,"2022-08-04 05:49:32","""22-498022""","Beatae vel sunt in voluptate.",,"Voluptatem excepturi et praesentium ut odit. Reprehenderit omnis voluptatem ut ullam. Sint quasi ad est. Rem earum ducimus consequatur nemo officiis nesciunt. Voluptatem ad voluptatem ab dolor esse dolores. Corporis aut aut repellendus deserunt.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",49.04841,1.54449,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/beatae-vel-sunt-in-voluptate?_locale=fr-FR,,"2022-08-04 05:49:32","2022-08-04 05:49:32",export_proposal_publication_status_published,"2022-08-04 05:49:32",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation3,"2023-01-23 00:19:42","""22-768010""","Doloremque odio ad asperiores quaerat eius accusamus.",,"Earum ut consequatur facilis molestias. Omnis minima illo delectus iste modi accusantium autem. Quia et et dolorum quos aliquam. Accusantium quidem ut eius a corrupti totam placeat delectus. Earum officiis sed autem ut voluptatem.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.48523,2.9905,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/doloremque-odio-ad-asperiores-quaerat-eius-accusamus?_locale=fr-FR,,"2023-01-23 00:19:42","2023-01-23 00:19:42",export_proposal_publication_status_published,"2023-01-23 00:19:42",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation30,"2023-01-25 14:17:24","""22-336031""","Maxime voluptatem quidem quo similique vel consequatur.",,"Sed veniam aut velit perferendis dolores nemo. Ullam fugiat maiores omnis quo. Quod voluptas quibusdam exercitationem ab. Culpa rem sunt perferendis repellendus sapiente accusamus.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.3,1.51252,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/maxime-voluptatem-quidem-quo-similique-vel-consequatur?_locale=fr-FR,,"2023-01-25 14:17:24","2023-01-25 14:17:24",export_proposal_publication_status_published,"2023-01-25 14:17:24",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation300,"2022-11-11 16:53:25","""22-495108""","Omnis magni non sit.",,"Aut nisi architecto corrupti odio ut possimus optio qui. Sunt culpa modi porro deserunt dolores quam nostrum. Consectetur debitis incidunt exercitationem. Consequuntur mollitia nobis laudantium. Omnis non possimus nostrum voluptatum dolores labore tempore sit.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",49.0722,3.41506,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/omnis-magni-non-sit?_locale=fr-FR,,"2022-11-11 16:53:25","2022-11-11 16:53:25",export_proposal_publication_status_published,"2022-11-11 16:53:25",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation31,"2022-11-03 23:10:22","""22-756046""","Velit cumque optio qui.",,"Consequuntur mollitia eaque maiores optio. Et non ab necessitatibus exercitationem nemo et expedita culpa. Mollitia et veniam eaque et recusandae.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique","Thème vide","Fake address, 75006 Paris, France",48.85111,3.49265,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/velit-cumque-optio-qui?_locale=fr-FR,,"2022-11-03 23:10:22","2022-11-03 23:10:22",export_proposal_publication_status_published,"2022-11-03 23:10:22",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation32,"2022-12-31 06:36:21","""22-463074""","Molestiae illo possimus qui.",,"Dolorem facere officiis nostrum dolore nulla. Ea quo fugiat unde alias sunt rerum fuga. Placeat corporis hic odio. Totam quia tempora id reprehenderit voluptas maiores consequatur. Impedit ducimus aut voluptatum quia voluptatem est.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",48.68501,1.84958,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/molestiae-illo-possimus-qui?_locale=fr-FR,,"2022-12-31 06:36:21","2022-12-31 06:36:21",export_proposal_publication_status_published,"2022-12-31 06:36:21",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation33,"2022-09-30 06:10:30","""22-944164""","Fuga voluptatem libero et illo ducimus.",,"Error aspernatur magnam aut sed architecto officiis ea. Velit ratione quia minus sint quis voluptatem sequi. Sed ratione dolorem fugit inventore repellendus voluptatum sit. Et est qui delectus ipsam id non.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",48.55954,2.22289,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/fuga-voluptatem-libero-et-illo-ducimus?_locale=fr-FR,,"2022-09-30 06:10:30","2022-09-30 06:10:30",export_proposal_publication_status_published,"2022-09-30 06:10:30",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation34,"2022-10-25 01:01:27","""22-931810""","Commodi qui id repellendus earum voluptate explicabo excepturi molestias.",,"Culpa distinctio et consequatur exercitationem in corporis qui. Sit cumque natus non neque. Dicta architecto omnis quae consequatur nihil. Sit beatae quo alias aut laborum perspiciatis quos. Sed nostrum doloremque atque.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Transport,"Fake address, 75006 Paris, France",48.43133,1.48814,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/commodi-qui-id-repellendus-earum-voluptate-explicabo-excepturi-molestias?_locale=fr-FR,,"2022-10-25 01:01:27","2022-10-25 01:01:27",export_proposal_publication_status_published,"2022-10-25 01:01:27",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation35,"2022-09-16 09:47:03","""22-140692""","Ut aut et eius et dolorem rerum ab.",,"Voluptatem aperiam qui animi pariatur rerum explicabo. Id alias et qui placeat ut. Laudantium fugiat est officia. Enim iusto quae consequatur excepturi. Excepturi ipsum culpa dolorum similique a.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Justice,"Fake address, 75006 Paris, France",48.99597,1.4911,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ut-aut-et-eius-et-dolorem-rerum-ab?_locale=fr-FR,,"2022-09-16 09:47:03","2022-09-16 09:47:03",export_proposal_publication_status_published,"2022-09-16 09:47:03",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation36,"2022-09-01 03:22:16","""22-661344""","Nesciunt eius est minus quis.",,"Eligendi minus aut ea. At blanditiis architecto magni deserunt ad cupiditate soluta. Impedit vel accusamus rerum.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.21993,2.54804,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nesciunt-eius-est-minus-quis?_locale=fr-FR,,"2022-09-01 03:22:16","2022-09-01 03:22:16",export_proposal_publication_status_published,"2022-09-01 03:22:16",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation37,"2022-05-14 10:49:14","""22-910745""","Ullam dolores ut natus et ratione voluptate consequatur architecto.",,"Fugiat itaque et sit est similique omnis recusandae. Vel qui unde et dolor. Assumenda dolor enim exercitationem sunt culpa voluptatibus. Id cupiditate asperiores assumenda molestiae culpa nobis.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Transport,"Fake address, 75006 Paris, France",48.21002,2.56657,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ullam-dolores-ut-natus-et-ratione-voluptate-consequatur-architecto?_locale=fr-FR,,"2022-05-14 10:49:14","2022-05-14 10:49:14",export_proposal_publication_status_published,"2022-05-14 10:49:14",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation38,"2022-12-22 21:10:26","""22-559465""","Qui officia quis sint quia quibusdam est ratione.",,"Consequatur suscipit saepe quia vero nesciunt nobis aperiam. Non iure nihil quia soluta nihil est dolorum. Est voluptatem a nihil possimus aut sit voluptas. Rerum sunt porro molestiae.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.12315,1.69945,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/qui-officia-quis-sint-quia-quibusdam-est-ratione?_locale=fr-FR,,"2022-12-22 21:10:26","2022-12-22 21:10:26",export_proposal_publication_status_published,"2022-12-22 21:10:26",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation39,"2022-09-26 01:18:46","""22-621965""","Necessitatibus necessitatibus qui est et.",,"Alias sed eaque ut ut officia. Ipsam voluptatem nulla molestias et minus hic et aperiam. Corporis fugiat distinctio occaecati omnis illum ipsum odit.",user5,0,0,0,0,0,0,"Santé environnementale",Immobilier,"Fake address, 75006 Paris, France",48.27003,1.51005,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/necessitatibus-necessitatibus-qui-est-et?_locale=fr-FR,,"2022-09-26 01:18:46","2022-09-26 01:18:46",export_proposal_publication_status_published,"2022-09-26 01:18:46",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation4,"2022-12-13 20:02:35","""22-945700""","Et libero explicabo quia sed ea aperiam unde.",,"Beatae neque eum est molestiae. Laboriosam dolor odit omnis. Excepturi similique quia quas beatae et.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Immobilier,"Fake address, 75006 Paris, France",49.02101,2.82364,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-libero-explicabo-quia-sed-ea-aperiam-unde?_locale=fr-FR,,"2022-12-13 20:02:35","2022-12-13 20:02:35",export_proposal_publication_status_published,"2022-12-13 20:02:35",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation40,"2022-08-12 19:50:04","""22-584529""","Eum vitae impedit recusandae temporibus quam.",,"Omnis corrupti hic aut qui rem. Unde enim molestiae autem id. Quo aliquid nam ex asperiores neque ea.",user5,0,0,0,0,0,0,"Vélo et mobilités propres","Thème vide","Fake address, 75006 Paris, France",49.20927,1.98626,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/eum-vitae-impedit-recusandae-temporibus-quam?_locale=fr-FR,,"2022-08-12 19:50:04","2022-08-12 19:50:04",export_proposal_publication_status_published,"2022-08-12 19:50:04",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation41,"2022-12-28 15:48:17","""22-320791""","Voluptatem nostrum illum praesentium exercitationem.",,"Vel perferendis consequuntur assumenda quae labore nesciunt. Animi libero sit repudiandae id aliquam. A tempora ipsam error vel laudantium. Assumenda a iusto perspiciatis dolor.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.24496,2.49526,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/voluptatem-nostrum-illum-praesentium-exercitationem?_locale=fr-FR,,"2022-12-28 15:48:17","2022-12-28 15:48:17",export_proposal_publication_status_published,"2022-12-28 15:48:17",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation42,"2023-03-21 20:11:32","""22-329920""","Et perferendis distinctio minima fugit corrupti voluptatem.",,"Soluta temporibus repellendus ad eum cupiditate in. Et enim temporibus quo soluta. Optio consectetur est cupiditate a eum natus officia laudantium.",user5,0,0,0,0,0,0,"Énergies renouvelables et efficacité énergétique",Justice,"Fake address, 75006 Paris, France",48.83415,2.77528,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/et-perferendis-distinctio-minima-fugit-corrupti-voluptatem?_locale=fr-FR,,"2023-03-21 20:11:32","2023-03-21 20:11:32",export_proposal_publication_status_published,"2023-03-21 20:11:32",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation43,"2022-09-11 06:00:28","""22-926332""","Explicabo possimus nesciunt voluptatibus.",,"Fugit iste et et beatae totam repellendus. Voluptatem qui repellendus necessitatibus hic ipsa doloribus. Qui accusamus et odio explicabo quam accusamus.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",48.2038,2.07214,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/explicabo-possimus-nesciunt-voluptatibus?_locale=fr-FR,,"2022-09-11 06:00:28","2022-09-11 06:00:28",export_proposal_publication_status_published,"2022-09-11 06:00:28",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation44,"2022-09-20 21:28:52","""22-496609""","Illo odit id quasi illo omnis quidem.",,"Commodi aut voluptas corrupti placeat odio. Nostrum voluptatem et et ea ad harum tempore. Quis impedit itaque assumenda. Aliquid consequatur nulla explicabo commodi praesentium voluptatem sapiente. Optio consequatur occaecati delectus ut. Ipsam magni quis nobis dolorem.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.91137,2.56033,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/illo-odit-id-quasi-illo-omnis-quidem?_locale=fr-FR,,"2022-09-20 21:28:52","2022-09-20 21:28:52",export_proposal_publication_status_published,"2022-09-20 21:28:52",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation45,"2022-10-28 23:45:05","""22-387282""","Nisi nulla consectetur beatae.",,"Maiores aut blanditiis in pariatur. Blanditiis consectetur itaque consequuntur cupiditate praesentium itaque et. Quo sapiente est adipisci quaerat voluptas vitae quia molestiae. Ea velit quo autem id.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Transport,"Fake address, 75006 Paris, France",48.34655,2.26707,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/nisi-nulla-consectetur-beatae?_locale=fr-FR,,"2022-10-28 23:45:05","2022-10-28 23:45:05",export_proposal_publication_status_published,"2022-10-28 23:45:05",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation46,"2022-07-24 22:21:59","""22-785484""","Quaerat minima id corrupti veritatis aspernatur.",,"Quia saepe itaque inventore laborum aut commodi et. Inventore dolor assumenda ut minus vitae odit magnam. Accusantium rerum earum unde et ut corporis recusandae.",user5,0,0,0,0,0,0,"Vélo et mobilités propres",Immobilier,"Fake address, 75006 Paris, France",49.15738,2.0857,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/quaerat-minima-id-corrupti-veritatis-aspernatur?_locale=fr-FR,,"2022-07-24 22:21:59","2022-07-24 22:21:59",export_proposal_publication_status_published,"2022-07-24 22:21:59",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation47,"2022-12-11 10:14:42","""22-161717""","Facilis a eum et.",,"Asperiores et reprehenderit rem. Consequuntur sed nisi aut accusamus aut ratione. Omnis ex omnis est similique culpa dolorem dolor perspiciatis. Nostrum eum omnis quaerat. Beatae iure necessitatibus qui.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité","Thème vide","Fake address, 75006 Paris, France",48.38412,2.02758,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/facilis-a-eum-et?_locale=fr-FR,,"2022-12-11 10:14:42","2022-12-11 10:14:42",export_proposal_publication_status_published,"2022-12-11 10:14:42",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation48,"2023-04-11 17:43:34","""22-492550""","Ut voluptatem qui ut itaque iusto.",,"Consequuntur et cupiditate ea eligendi in ab facere sunt. Omnis ut et fugiat animi veniam ad animi. Impedit voluptatum qui iure laboriosam laborum.",user5,0,0,0,0,0,0,"Propreté, prévention et gestion des déchets, économie circulaire",Immobilier,"Fake address, 75006 Paris, France",48.85927,3.33745,"Toute la région (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/ut-voluptatem-qui-ut-itaque-iusto?_locale=fr-FR,,"2023-04-11 17:43:34","2023-04-11 17:43:34",export_proposal_publication_status_published,"2023-04-11 17:43:34",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
export_contribution_type_proposal,proposalLocation49,"2022-08-07 22:48:07","""22-495217""","Qui alias itaque esse sint nisi sed maiores.",,"Aliquid incidunt placeat et ut dolores. Est accusamus iusto et quis voluptate recusandae. Praesentium aliquam dolor quasi eum et nihil ut.",user5,0,0,0,0,0,0,"Espaces verts et biodiversité",Justice,"Fake address, 75006 Paris, France",49.03859,1.89607,"Val de marne (94) (IDF BP3)",,,,,,https://capco.dev/project/budget-participatif-idf-3/collect/collecte-des-projets-idf-brp-3/proposals/qui-alias-itaque-esse-sint-nisi-sed-maiores?_locale=fr-FR,,"2022-08-07 22:48:07","2022-08-07 22:48:07",export_proposal_publication_status_published,"2022-08-07 22:48:07",,,user,Oui,user@test.com,1,Citoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
